Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3956,44,Female,Coat,Outerwear,92.0,Virginia,S,Yellow,Winter,4.5,No,Express,No,No,11,Venmo,Quarterly
3423,20,Female,Jacket,Outerwear,75.0,Georgia,XL,Cyan,Summer,4.4,Yes,Store Pickup,No,No,64,Credit Card,Monthly
4092,35,Male,Skirt,Clothing,69.0,Maryland,M,Green,Fall,4.4,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly
2447,35,Female,Skirt,Clothing,62.0,Arkansas,M,Beige,Winter,,Yes,Standard,Yes,Yes,26,PayPal,Monthly
2050,20,Male,Jeans,Clothing,82.0,Louisiana,S,Turquoise,Fall,3.8,Yes,Express,No,No,44,Credit Card,Weekly
4504,25,Female,Jeans,Clothing,52.0,Indiana,XL,Beige,Summer,4.2,No,Store Pickup,Yes,Yes,3,Venmo,Monthly
4095,42,Male,Dress,Clothing,69.0,New Hampshire,M,Yellow,Fall,4.2,Yes,2-Day Shipping,No,No,80,PayPal,Monthly
3952,39,Female,Coat,Outerwear,233.0,Florida,XL,Violet,Winter,4.1,No,2-Day Shipping,Yes,Yes,2,Venmo,Every 3 Months
3644,42,Male,Jeans,Clothing,56.0,West Virginia,M,Olive,Fall,4.1,No,2-Day Shipping,No,No,22,Bank Transfer,Weekly
3207,28,Female,Scarf,Accessories,40.0,Michigan,S,Silver,Winter,4.4,Yes,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months
932,44,Male,Sweater,Clothing,69.0,Delaware,S,Orange,Summer,3.3,Yes,Free Shipping,No,No,30,Bank Transfer,Weekly
319,21,Male,Backpack,Accessories,73.0,New Jersey,M,Red,Winter,3.9,No,Free Shipping,Yes,Yes,72,Cash,Bi-Weekly
1221,50,Male,Sneakers,Footwear,50.0,Georgia,M,Yellow,Winter,4.4,No,Store Pickup,No,No,4,Cash,Fortnightly
1684,29,Male,Belt,Accessories,35.0,Tennessee,M,Yellow,Spring,3.9,No,Free Shipping,Yes,Yes,16,Cash,Monthly
1159,42,Male,T-shirt,Clothing,29.0,Iowa,S,Yellow,Winter,3.9,No,Express,No,No,3,PayPal,Quarterly
4714,48,Female,Handbag,Accessories,92.0,Wyoming,M,Green,Winter,4.3,Yes,Standard,No,No,4,Debit Card,Annually
2757,28,Male,Pants,Clothing,46.0,Louisiana,L,Orange,Summer,4.1,Yes,Next Day Air,Yes,Yes,26,Bank Transfer,Bi-Weekly
1821,22,Male,Pants,Clothing,42.0,North Dakota,XL,Lavender,Spring,3.9,No,Free Shipping,No,No,4,Venmo,Quarterly
2692,49,Male,Belt,Accessories,51.0,Missouri,M,Yellow,Winter,4.0,No,Next Day Air,Yes,Yes,1,Debit Card,Annually
1276,69,Male,Hat,Accessories,35.0,Virginia,S,Pink,Spring,3.2,No,Standard,No,No,10,Bank Transfer,Quarterly
1097,28,Male,Shoes,Footwear,64.0,West Virginia,L,Turquoise,Fall,3.9,No,2-Day Shipping,Yes,Yes,11,Venmo,Monthly
3041,24,Male,Coat,Outerwear,,New Jersey,L,Magenta,Summer,4.3,No,Free Shipping,No,No,8,PayPal,Quarterly
2165,33,Male,Belt,Accessories,,New York,M,Black,Winter,3.8,Yes,Free Shipping,Yes,No,36,Cash,Monthly
3032,46,Male,Boots,Footwear,152.0,Delaware,L,Cyan,Fall,4.8,No,2-Day Shipping,Yes,Yes,14,Venmo,Every 3 Months
1098,24,Female,Jacket,Outerwear,98.0,Kansas,L,Yellow,Fall,4.2,No,Standard,No,No,28,Venmo,Monthly
321,61,Male,Blouse,Clothing,51.0,West Virginia,L,Violet,Winter,4.0,Yes,Standard,Yes,Yes,15,Debit Card,Weekly
1023,46,Female,Pants,Clothing,83.0,New Jersey,L,Peach,Winter,3.9,Yes,Express,Yes,Yes,44,Venmo,Monthly
2937,51,Male,Backpack,Accessories,87.0,Wyoming,M,Black,Spring,4.0,Yes,Standard,No,No,15,PayPal,Quarterly
3245,40,Female,Jewelry,Accessories,106.0,Illinois,L,Green,Winter,4.7,No,Standard,Yes,Yes,4,Credit Card,Quarterly
2847,67,Female,Pants,Clothing,104.0,Maine,S,Teal,Winter,4.0,Yes,Next Day Air,No,No,19,Credit Card,Monthly
1447,49,Female,Dress,Clothing,94.0,Virginia,XL,Gray,Winter,4.5,No,Next Day Air,No,No,8,PayPal,Monthly
476,61,Male,Sneakers,Footwear,56.0,Montana,L,Green,Winter,4.5,No,Standard,No,No,4,Venmo,Annually
887,55,Female,Shorts,Clothing,36.0,North Dakota,L,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,55,Debit Card,Bi-Weekly
1702,54,Female,Boots,Footwear,101.0,Arizona,M,Teal,Summer,4.6,Yes,Free Shipping,Yes,Yes,20,Credit Card,Monthly
4561,61,Female,Boots,Footwear,108.0,Kentucky,XL,Maroon,Fall,4.5,No,Free Shipping,No,No,14,Debit Card,Monthly
1589,21,Female,Shirt,Clothing,39.0,New Hampshire,S,Violet,Fall,4.0,No,Free Shipping,No,No,0,Credit Card,Every 3 Months
1662,19,Female,Backpack,Accessories,69.0,Idaho,M,Peach,Fall,4.1,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
1860,55,Female,T-shirt,Clothing,34.0,Tennessee,S,Blue,Summer,4.6,Yes,Next Day Air,Yes,Yes,1,Cash,Quarterly
4713,21,Female,Gloves,Accessories,,New Hampshire,L,Silver,Summer,2.9,Yes,Standard,No,No,26,Bank Transfer,Bi-Weekly
4080,54,Male,Boots,Footwear,127.0,Nebraska,L,Maroon,Spring,4.2,Yes,Express,No,No,14,PayPal,Monthly
365,31,Male,Handbag,Accessories,101.0,New Jersey,M,Yellow,Fall,4.8,No,Next Day Air,No,No,20,PayPal,Monthly
2781,66,Female,Jeans,Clothing,86.0,Oregon,M,Purple,Summer,4.3,No,Express,Yes,Yes,2,Bank Transfer,Quarterly
3445,39,Male,Sweater,Clothing,85.0,Arizona,L,Peach,Winter,4.3,No,Next Day Air,No,No,46,Cash,Fortnightly
631,21,Male,Boots,Footwear,74.0,Tennessee,M,Red,Fall,4.4,No,2-Day Shipping,No,No,9,Venmo,Every 3 Months
4473,44,Female,Jacket,Outerwear,115.0,South Carolina,L,Charcoal,Winter,4.5,No,Free Shipping,No,No,0,Venmo,Quarterly
942,27,Male,T-shirt,Clothing,33.0,Kentucky,M,Charcoal,Summer,4.4,No,Express,Yes,Yes,8,Cash,Quarterly
898,59,Male,Shirt,Clothing,76.0,Connecticut,L,Lavender,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Monthly
1730,56,Male,Jacket,Outerwear,181.0,Montana,L,Teal,Spring,4.2,Yes,Express,Yes,Yes,36,Debit Card,Weekly
185,50,Male,Boots,Footwear,164.0,Washington,L,Orange,Spring,4.5,Yes,Standard,No,No,24,PayPal,Monthly
3849,19,Male,Coat,Outerwear,108.0,Texas,L,Black,Winter,4.2,No,Free Shipping,No,No,12,Debit Card,Quarterly
4595,69,Female,Shorts,Clothing,47.0,South Carolina,S,Indigo,Winter,4.0,No,Store Pickup,No,No,7,Venmo,Annually
2910,57,Male,Socks,Clothing,18.0,Idaho,L,Yellow,Summer,4.0,Yes,2-Day Shipping,No,No,4,Bank Transfer,Quarterly
4395,41,Female,Blouse,Clothing,35.0,Arkansas,S,Olive,Winter,4.6,No,Express,Yes,No,1,PayPal,Every 3 Months
284,58,Female,Socks,Clothing,22.0,Maine,XL,Silver,Summer,3.6,No,Next Day Air,Yes,Yes,74,Cash,Monthly
4419,30,Male,Shirt,Clothing,48.0,Maryland,S,Charcoal,Summer,4.0,No,2-Day Shipping,No,No,7,Cash,Quarterly
325,40,Male,Shirt,Clothing,23.0,Louisiana,L,Cyan,Winter,4.1,No,Store Pickup,No,No,9,Debit Card,Quarterly
1391,42,Male,Belt,Accessories,43.0,Rhode Island,L,Magenta,Fall,4.3,No,Standard,Yes,Yes,15,Credit Card,Bi-Weekly
3614,38,Male,Sandals,Footwear,47.0,Kentucky,S,Brown,Winter,3.9,No,Express,Yes,Yes,0,Bank Transfer,Monthly
4002,53,Female,Boots,Footwear,112.0,Wyoming,L,Olive,Fall,4.1,No,Free Shipping,No,No,6,Credit Card,Every 3 Months
4272,23,Male,Jeans,Clothing,71.0,Kansas,S,Teal,Spring,3.8,Yes,Standard,No,No,45,PayPal,Weekly
1846,18,Female,Boots,Footwear,117.0,Kentucky,L,Blue,Spring,3.8,No,2-Day Shipping,No,No,26,Bank Transfer,Weekly
579,51,Male,Hat,Accessories,,Minnesota,L,Gold,Spring,3.4,Yes,2-Day Shipping,No,No,71,PayPal,Weekly
355,46,Female,Handbag,Accessories,152.0,Kentucky,M,Yellow,Winter,4.6,No,Express,Yes,Yes,15,Debit Card,Quarterly
2566,58,Female,Jeans,Clothing,92.0,Georgia,M,Maroon,Fall,4.0,Yes,Free Shipping,Yes,Yes,47,PayPal,Monthly
2154,66,Female,Sunglasses,Accessories,70.0,Florida,S,White,Spring,4.0,Yes,Next Day Air,No,No,46,Cash,Monthly
3694,19,Male,Scarf,Accessories,38.0,Illinois,S,Maroon,Fall,4.4,Yes,Standard,Yes,Yes,77,PayPal,Quarterly
3,59,Female,Shirt,Clothing,,New Jersey,M,Olive,Summer,3.9,No,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly
2672,64,Female,Hat,Accessories,19.0,Alabama,S,Purple,Spring,3.9,No,Free Shipping,No,No,4,Venmo,Weekly
1561,23,Female,Shoes,Footwear,141.0,California,M,Black,Summer,4.3,Yes,Express,No,No,51,Credit Card,Bi-Weekly
253,46,Female,T-shirt,Clothing,25.0,Alabama,M,Gold,Winter,4.2,Yes,Free Shipping,No,No,3,PayPal,Annually
3914,65,Female,Blouse,Clothing,49.0,Iowa,XL,Charcoal,Summer,3.9,Yes,Next Day Air,Yes,Yes,68,Credit Card,Bi-Weekly
1076,23,Male,Coat,Outerwear,79.0,Indiana,XL,Peach,Summer,4.6,No,Store Pickup,Yes,Yes,10,Credit Card,Bi-Weekly
2051,59,Male,Shirt,Clothing,92.0,Montana,S,Blue,Fall,4.0,Yes,Express,No,No,45,Debit Card,Weekly
4720,34,Female,Hat,Accessories,25.0,Alaska,M,Beige,Summer,3.9,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Monthly
2026,63,Male,Boots,Footwear,134.0,Pennsylvania,XL,White,Winter,4.9,Yes,2-Day Shipping,No,No,42,Cash,Monthly
659,44,Male,Hoodie,Clothing,66.0,Ohio,XL,Blue,Summer,4.0,No,Express,No,No,6,Cash,Weekly
3876,64,Female,Pants,Clothing,36.0,Colorado,L,Black,Spring,4.1,No,Store Pickup,No,No,11,PayPal,Quarterly
75,20,Female,Dress,Clothing,90.0,Wyoming,M,Gold,Winter,3.5,No,Free Shipping,Yes,Yes,1,Cash,Quarterly
1925,58,Male,Jeans,Clothing,71.0,Kansas,XL,Blue,Summer,3.8,Yes,Free Shipping,No,No,26,Debit Card,Every 3 Months
469,26,Female,Hoodie,Clothing,82.0,Tennessee,S,Silver,Summer,4.3,No,Store Pickup,No,No,76,Venmo,Quarterly
3251,23,Female,Jeans,Clothing,40.0,Rhode Island,L,Peach,Summer,4.1,No,Free Shipping,No,No,7,PayPal,Quarterly
2310,58,Female,T-shirt,Clothing,40.0,Delaware,L,Brown,Fall,3.6,Yes,Next Day Air,No,No,62,Venmo,Bi-Weekly
3188,64,Female,T-shirt,Clothing,35.0,Kentucky,L,White,Fall,4.1,Yes,Standard,No,No,39,Cash,Bi-Weekly
3048,45,Female,Dress,Clothing,67.0,Florida,M,Indigo,Winter,3.6,Yes,Free Shipping,No,No,22,Bank Transfer,Monthly
2454,27,Male,Socks,Clothing,12.0,Delaware,L,Peach,Spring,3.8,No,Store Pickup,No,No,7,Credit Card,Quarterly
290,33,Male,Hoodie,Clothing,41.0,Ohio,L,Gray,Winter,3.9,No,Express,No,No,14,Venmo,Fortnightly
1993,50,Female,Handbag,Accessories,103.0,Indiana,XL,Gray,Summer,4.5,No,Standard,No,No,14,Bank Transfer,Monthly
2112,18,Male,Sandals,Footwear,63.0,Virginia,XL,Charcoal,Spring,3.4,No,Store Pickup,Yes,Yes,67,Credit Card,Weekly
3987,27,Male,Coat,Outerwear,106.0,Illinois,M,Maroon,Summer,4.1,No,Store Pickup,Yes,Yes,8,Credit Card,Bi-Weekly
4088,43,Female,Jacket,Outerwear,118.0,Kansas,XL,Gold,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,44,Bank Transfer,Monthly
4493,40,Female,Dress,Clothing,54.0,Nevada,XL,Cyan,Summer,4.0,Yes,Standard,No,No,12,Venmo,Every 3 Months
1214,37,Male,Hat,Accessories,37.0,New Jersey,M,Blue,Winter,3.9,Yes,Free Shipping,Yes,Yes,61,Cash,Bi-Weekly
3267,67,Female,Shoes,Footwear,60.0,Texas,M,Maroon,Winter,4.1,No,Standard,Yes,Yes,12,Debit Card,Monthly
2628,54,Female,Shoes,Footwear,97.0,Maine,M,Blue,Spring,,Yes,Store Pickup,No,No,8,Venmo,Every 3 Months
2365,34,Male,Backpack,Accessories,54.0,Colorado,L,Yellow,Spring,3.6,No,Store Pickup,No,No,5,Debit Card,Every 3 Months
2251,27,Female,Blouse,Clothing,43.0,Rhode Island,M,Blue,Spring,4.1,No,2-Day Shipping,No,No,10,Venmo,Bi-Weekly
2319,31,Male,Jeans,Clothing,85.0,South Dakota,S,Charcoal,Summer,4.0,Yes,Free Shipping,No,No,30,Cash,Quarterly
3632,29,Female,Blouse,Clothing,36.0,Hawaii,M,Turquoise,Spring,3.8,No,Free Shipping,No,No,7,PayPal,Quarterly
3445,39,Male,Shorts,Clothing,35.0,Arizona,XL,Maroon,Winter,4.2,No,Standard,No,No,47,Debit Card,Fortnightly
1160,55,Male,Handbag,Accessories,110.0,Maryland,S,Purple,Spring,4.7,No,Standard,Yes,Yes,13,PayPal,Quarterly
3573,49,Male,Blouse,Clothing,63.0,Alabama,S,Violet,Summer,4.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Monthly
3402,23,Male,Coat,Outerwear,110.0,Florida,S,Gold,Summer,4.6,Yes,Next Day Air,Yes,Yes,74,Venmo,Bi-Weekly
2297,25,Male,Jewelry,Accessories,145.0,South Carolina,L,Lavender,Spring,4.9,No,Express,No,No,39,Credit Card,Monthly
461,50,Female,Handbag,Accessories,132.0,Ohio,L,Olive,Winter,4.4,Yes,Free Shipping,No,No,21,Debit Card,Monthly
4076,61,Male,Handbag,Accessories,68.0,Idaho,S,Indigo,Fall,4.4,No,Store Pickup,No,No,24,Cash,Monthly
2148,45,Female,Hat,Accessories,23.0,Georgia,M,Red,Summer,3.6,No,Standard,No,No,6,Credit Card,Fortnightly
4050,44,Male,Shoes,Footwear,52.0,Vermont,M,Peach,Fall,4.2,No,Express,Yes,Yes,5,Bank Transfer,Monthly
2174,63,Female,Sunglasses,Accessories,71.0,New Hampshire,S,Lavender,Summer,4.2,No,Standard,No,No,11,Bank Transfer,Bi-Weekly
2926,34,Male,Sneakers,Footwear,66.0,New Jersey,L,White,Winter,4.5,No,Store Pickup,No,No,37,PayPal,Weekly
4409,29,Female,Boots,Footwear,102.0,Ohio,L,Magenta,Summer,4.3,No,Free Shipping,No,No,61,Debit Card,Fortnightly
1469,23,Male,Jewelry,Accessories,103.0,Colorado,M,Lavender,Winter,4.3,Yes,Standard,No,No,15,Cash,Annually
3085,41,Female,Shirt,Clothing,59.0,Iowa,M,Olive,Fall,4.4,No,Next Day Air,No,No,23,Bank Transfer,Monthly
4566,62,Male,Hoodie,Clothing,86.0,Nebraska,M,Peach,Winter,3.7,Yes,Express,No,No,37,PayPal,Monthly
4749,64,Female,Sneakers,Footwear,71.0,Alabama,L,Blue,Winter,3.7,No,Standard,Yes,Yes,4,Debit Card,Quarterly
195,46,Male,Belt,Accessories,49.0,Maine,S,Lavender,Spring,3.6,No,Express,Yes,Yes,9,PayPal,Every 3 Months
1705,25,Female,Coat,Outerwear,145.0,Wisconsin,M,Pink,Summer,4.5,No,Express,No,No,6,Debit Card,Quarterly
122,36,Female,Backpack,Accessories,82.0,Ohio,M,Red,Fall,4.3,No,Next Day Air,No,No,4,Cash,Quarterly
2398,26,Male,Backpack,Accessories,61.0,New Jersey,M,Red,Winter,4.4,Yes,Next Day Air,Yes,Yes,30,Debit Card,Weekly
4428,65,Female,Boots,Footwear,155.0,Massachusetts,L,Violet,Fall,4.6,Yes,Free Shipping,No,No,24,Cash,Monthly
1051,54,Female,Scarf,Accessories,24.0,New Mexico,L,Silver,Winter,4.3,No,Free Shipping,No,No,13,Venmo,Annually
4103,27,Male,Blouse,Clothing,55.0,Texas,M,Pink,Winter,3.9,Yes,Express,No,No,71,PayPal,Bi-Weekly
4307,40,Male,Jewelry,Accessories,167.0,New Jersey,S,Lavender,Spring,4.4,No,Express,Yes,Yes,13,Credit Card,Quarterly
3890,62,Female,Backpack,Accessories,103.0,Nevada,L,Charcoal,Summer,4.3,Yes,Free Shipping,Yes,Yes,14,Venmo,Monthly
2043,47,Female,Scarf,Accessories,30.0,Massachusetts,M,Brown,Spring,3.9,No,Free Shipping,Yes,Yes,10,Cash,Bi-Weekly
166,44,Male,Blouse,Clothing,34.0,Alabama,L,Magenta,Summer,,No,2-Day Shipping,Yes,No,11,Cash,Every 3 Months
141,22,Female,Blouse,Clothing,46.0,Arizona,L,Lavender,Fall,3.4,No,Standard,No,No,8,Debit Card,Every 3 Months
1121,18,Male,Boots,Footwear,72.0,Arizona,S,Lavender,Winter,4.6,No,Standard,No,No,2,Bank Transfer,Annually
2512,69,Female,Sweater,Clothing,72.0,California,M,Teal,Winter,3.6,No,Standard,No,No,8,Venmo,Bi-Weekly
4138,35,Female,Skirt,Clothing,67.0,Hawaii,M,Yellow,Winter,3.7,No,Store Pickup,No,No,5,Venmo,Quarterly
1763,40,Male,Shirt,Clothing,55.0,South Carolina,M,Green,Summer,4.0,No,Free Shipping,Yes,Yes,6,Credit Card,Quarterly
3654,58,Male,Coat,Outerwear,,Kentucky,XL,White,Spring,4.3,Yes,Express,Yes,Yes,29,PayPal,Monthly
682,22,Female,Sneakers,Footwear,44.0,Pennsylvania,S,Orange,Summer,4.1,No,Standard,No,No,4,Bank Transfer,Monthly
451,59,Male,Scarf,Accessories,34.0,Louisiana,M,Red,Spring,4.3,No,Store Pickup,Yes,Yes,12,Debit Card,Quarterly
424,70,Female,T-shirt,Clothing,27.0,Texas,M,Yellow,Spring,3.8,No,Express,No,No,7,Bank Transfer,Quarterly
3064,26,Male,Pants,Clothing,45.0,Oklahoma,M,Gold,Fall,4.2,No,2-Day Shipping,Yes,Yes,5,Credit Card,Quarterly
1361,31,Female,Shorts,Clothing,36.0,South Dakota,M,Black,Spring,4.2,Yes,Next Day Air,Yes,No,41,Venmo,Monthly
4744,33,Male,T-shirt,Clothing,23.0,Arizona,M,Orange,Summer,3.6,Yes,2-Day Shipping,Yes,Yes,7,Credit Card,Every 3 Months
127,65,Female,Boots,Footwear,145.0,South Dakota,L,Silver,Fall,4.7,No,Next Day Air,Yes,No,17,Bank Transfer,Monthly
4276,55,Male,Jeans,Clothing,56.0,New Jersey,L,Pink,Winter,4.4,No,Standard,No,No,0,PayPal,Monthly
1067,70,Male,Sneakers,Footwear,54.0,Maryland,L,Indigo,Summer,4.6,No,Store Pickup,No,No,6,Bank Transfer,Quarterly
3267,67,Female,Shoes,Footwear,86.0,Texas,XL,Gray,Fall,4.0,No,Express,No,No,11,Debit Card,Monthly
3237,24,Female,Shirt,Clothing,29.0,Pennsylvania,M,Magenta,Winter,3.8,No,Standard,No,No,10,Debit Card,Weekly
366,43,Female,Blouse,Clothing,46.0,Montana,L,Magenta,Fall,4.3,No,Express,No,No,1,Credit Card,Monthly
2346,32,Male,Backpack,Accessories,90.0,Maine,M,Teal,Spring,4.1,No,Free Shipping,No,No,2,Bank Transfer,Annually
3814,68,Male,Jeans,Clothing,70.0,Tennessee,L,Pink,Fall,3.9,Yes,Free Shipping,No,No,83,Debit Card,Weekly
3252,43,Female,Jewelry,Accessories,165.0,Alabama,M,Yellow,Spring,4.3,Yes,Standard,No,No,12,Debit Card,Monthly
3653,70,Male,Shorts,Clothing,29.0,West Virginia,M,Pink,Spring,3.7,No,Standard,No,No,10,Credit Card,Quarterly
3463,46,Male,Hat,Accessories,27.0,New Mexico,S,Gray,Fall,3.9,Yes,Next Day Air,No,No,17,Bank Transfer,Monthly
3769,65,Male,Shoes,Footwear,94.0,New Jersey,M,Black,Winter,3.8,Yes,Standard,Yes,Yes,54,Debit Card,Bi-Weekly
4154,30,Female,Sweater,Clothing,73.0,Kentucky,M,Blue,Summer,3.8,No,Standard,No,No,7,Bank Transfer,Annually
571,48,Male,Pants,Clothing,85.0,Georgia,M,Orange,Summer,3.9,No,Free Shipping,No,No,2,Cash,Quarterly
4498,23,Female,Jeans,Clothing,52.0,Missouri,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Monthly
3938,27,Male,Belt,Accessories,,Michigan,M,Gold,Spring,3.7,No,Standard,No,No,2,Credit Card,Quarterly
3088,57,Female,Hat,Accessories,30.0,Hawaii,M,Peach,Spring,3.9,Yes,Free Shipping,Yes,Yes,8,Venmo,Monthly
2676,49,Female,Skirt,Clothing,60.0,South Carolina,L,Indigo,Spring,4.0,No,Express,No,No,5,Credit Card,Bi-Weekly
246,40,Male,Jewelry,Accessories,117.0,Iowa,M,Green,Winter,4.1,No,Free Shipping,No,No,41,PayPal,Bi-Weekly
114,59,Male,Backpack,Accessories,43.0,Mississippi,XL,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,30,Debit Card,Quarterly
2629,46,Male,Shoes,Footwear,105.0,Arkansas,XL,Brown,Winter,4.0,No,Standard,No,No,9,Bank Transfer,Quarterly
1587,53,Female,Belt,Accessories,33.0,North Dakota,M,Maroon,Summer,3.8,No,Free Shipping,No,No,8,Cash,Quarterly
2845,39,Female,Gloves,Accessories,44.0,Kentucky,M,Brown,Spring,3.3,Yes,Free Shipping,No,No,37,Credit Card,Monthly
1670,58,Male,Dress,Clothing,98.0,Tennessee,M,Gold,Spring,3.6,No,Next Day Air,Yes,No,26,Cash,Monthly
113,51,Male,Jewelry,Accessories,,North Carolina,L,Teal,Summer,4.6,Yes,Free Shipping,Yes,No,4,Debit Card,Every 3 Months
174,46,Male,Shirt,Clothing,29.0,Maine,XL,Maroon,Spring,4.4,No,Free Shipping,Yes,Yes,16,Debit Card,Bi-Weekly
3498,48,Male,Jeans,Clothing,51.0,New Jersey,XL,Olive,Fall,4.0,Yes,Free Shipping,No,No,23,PayPal,Bi-Weekly
3606,69,Female,Shirt,Clothing,58.0,South Carolina,M,Green,Winter,3.6,No,Free Shipping,No,No,34,Cash,Monthly
2475,66,Male,Jewelry,Accessories,114.0,Oklahoma,L,Gray,Fall,4.9,No,Next Day Air,No,No,8,PayPal,Fortnightly
2277,30,Male,Sunglasses,Accessories,58.0,Arkansas,S,Purple,Summer,4.0,No,2-Day Shipping,No,No,8,Bank Transfer,Monthly
1439,68,Male,Shoes,Footwear,74.0,Michigan,L,Maroon,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,26,Cash,Quarterly
373,68,Male,Hat,Accessories,36.0,Indiana,L,Blue,Spring,3.8,Yes,Next Day Air,No,No,26,PayPal,Weekly
2513,44,Male,Shirt,Clothing,41.0,Virginia,M,Red,Fall,4.4,Yes,Express,Yes,Yes,35,Credit Card,Quarterly
3692,25,Female,Backpack,Accessories,83.0,Minnesota,L,Red,Summer,4.6,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
1318,55,Female,Sunglasses,Accessories,62.0,Louisiana,L,Maroon,Spring,3.8,Yes,Free Shipping,No,No,75,Venmo,Monthly
120,30,Female,Sneakers,Footwear,107.0,South Dakota,L,Violet,Fall,4.4,No,Standard,No,No,20,Venmo,Monthly
3672,43,Female,Hat,Accessories,24.0,Kentucky,M,Charcoal,Spring,3.6,No,Free Shipping,No,No,6,Credit Card,Annually
940,40,Male,Sweater,Clothing,82.0,New York,L,Maroon,Fall,4.1,No,Express,Yes,Yes,6,PayPal,Quarterly
2230,34,Male,Skirt,Clothing,151.0,Ohio,L,White,Fall,3.8,Yes,2-Day Shipping,No,No,27,PayPal,Monthly
194,68,Female,Blouse,Clothing,46.0,Rhode Island,S,Orange,Spring,4.1,No,Standard,Yes,Yes,4,PayPal,Quarterly
2797,46,Male,Dress,Clothing,82.0,Nebraska,L,Lavender,Winter,,Yes,Next Day Air,No,No,19,PayPal,Quarterly
2065,40,Male,Boots,Footwear,84.0,Louisiana,L,Maroon,Summer,3.3,No,Free Shipping,No,No,11,Cash,Every 3 Months
673,49,Male,Belt,Accessories,62.0,Massachusetts,S,Orange,Fall,3.8,Yes,Next Day Air,No,No,38,Debit Card,Bi-Weekly
1299,49,Female,Sandals,Footwear,61.0,Texas,L,Charcoal,Fall,3.6,No,Free Shipping,No,No,5,Credit Card,Every 3 Months
2701,22,Female,Belt,Accessories,,Idaho,M,Charcoal,Summer,3.9,Yes,Standard,No,No,49,Bank Transfer,Monthly
2204,34,Male,Sneakers,Footwear,64.0,Alaska,XL,Brown,Winter,4.4,No,2-Day Shipping,No,No,3,Venmo,Annually
4502,22,Male,Boots,Footwear,132.0,Washington,S,Teal,Winter,4.1,No,Free Shipping,Yes,Yes,10,Venmo,Monthly
993,18,Male,Hat,Accessories,25.0,New Jersey,M,Peach,Spring,3.4,Yes,Standard,No,No,9,Bank Transfer,Monthly
236,52,Male,T-shirt,Clothing,73.0,Rhode Island,M,Lavender,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,Bank Transfer,Fortnightly
2459,48,Female,Sunglasses,Accessories,88.0,Tennessee,M,Indigo,Summer,4.1,Yes,Express,No,No,52,PayPal,Fortnightly
1134,66,Male,Boots,Footwear,105.0,Texas,S,Gold,Summer,4.6,Yes,Standard,No,No,3,PayPal,Every 3 Months
346,52,Male,Belt,Accessories,43.0,Minnesota,M,Yellow,Spring,3.4,Yes,Store Pickup,No,No,9,Cash,Fortnightly
4194,38,Female,Sandals,Footwear,44.0,Arkansas,L,Teal,Spring,3.5,No,Store Pickup,Yes,Yes,10,Bank Transfer,Bi-Weekly
4589,51,Female,Boots,Footwear,66.0,Connecticut,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually
3477,66,Male,Scarf,Accessories,57.0,New York,S,Violet,Summer,4.0,No,Standard,No,No,5,PayPal,Quarterly
4608,66,Female,Handbag,Accessories,105.0,Maryland,S,Charcoal,Fall,4.5,Yes,Next Day Air,Yes,Yes,17,Credit Card,Fortnightly
2692,49,Male,Shirt,Clothing,46.0,Missouri,S,Beige,Winter,4.1,No,Store Pickup,No,No,0,Debit Card,Annually
4438,25,Male,Sneakers,Footwear,151.0,California,L,Maroon,Summer,4.3,Yes,2-Day Shipping,No,No,23,Cash,Quarterly
3939,39,Female,Belt,Accessories,47.0,Kansas,S,Olive,Summer,4.1,No,Express,No,No,9,Venmo,Quarterly
1644,33,Male,Sandals,Footwear,80.0,New York,L,Olive,Winter,3.8,Yes,Store Pickup,Yes,No,29,Debit Card,Weekly
3156,47,Female,Dress,Clothing,77.0,New Jersey,L,Blue,Spring,3.7,No,Store Pickup,Yes,Yes,13,Cash,Quarterly
137,42,Male,Scarf,Accessories,45.0,Georgia,L,Turquoise,Summer,4.1,No,Standard,Yes,Yes,8,Bank Transfer,Every 3 Months
2420,65,Female,Coat,Outerwear,123.0,Iowa,L,Olive,Winter,4.8,No,Express,Yes,Yes,4,Venmo,Monthly
